Allowed QCDR Vender IDs,Allowed QCDR Names,Measure ID,2022 Status,Measure Title, Measure Description ,NQF Number  (if applicable),NQS Domain ,High Priority,Measure Type,Inverse Measure,Proportional Measure,Continuous Variable Measure  ,Ratio Measure  ,Number of Performance Rates to be Submitted                                                  ,Performance Rate Description,Overall Algorithm,Is the Measure Risk-Adjusted   ,Primary Steward,First Performance Year ,Submission Pathway,What changed from the previous version to assess impact
1574559,Limber Outcomes,LMBR9,New,Patients Suffering From a Hip Injury who Demonstrate Improved Pain,"Percentage of patients 18 years or older suffering from hip injury who achieve the Minimal Clinically Important Difference (MCID) in the PROMIS Pain Interference Computer Adaptive Testing (CAT). The MCID for PROMIS Pain Interference is unique and validated for patients suffering hip functional deficits. This measure will be reported as the overall number of patients of rate 1 and rate 2 combined. To qualify, the patient must complete a baseline score and then one follow-up or discharge score. 

In order to fairly measure performance between providers' performance, the measure is risk-adjusted based on a proprietary assessment including age, sex, symptom characteristics, PROMIS baseline scores, social determinants of health, and psychosocial metrics. 

This measure will include three rates:
1) The number of non-surgical patients achieving a score change of 2.0 points  in PROMIS Pain Interference
2) The number of surgical patients achieving a  score change of 2.0 points  in PROMIS Pain Interference
3) The overall performance rate of Rate 1 and Rate 2 combined",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,"This measure will include three rates:
1) Total number of patients aged 18 years or older with a non-surgical hip injury who achieve an overall score change of 2.1 points in PROMIS Physical Function from baseline.
2) Total number of patients aged 18 years or older status post hip surgery who achieve an overall score change of 2.1 points in PROMIS Physical Function from baseline. 
3) Overall number of patients of Rate 1 and Rate 2 combined",3rd Performance Rate,Yes,Limber Outcomes,2022,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR1,Active,Use of Anxiety Severity Measure,"The percentage of adult patients (18 years and older) with an anxiety disorder diagnosis (e.g., generalized anxiety disorder, social anxiety disorder, or panic disorder) who have completed a standardized tool (e.g., GAD-7, BAI) during measurement period.",N/A,Community/Population Health,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2018,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR10,Active,Symptom Improvement in adults with ADHD,The percentage of adult patients (18 years of age or older) with a diagnosis of ADHD who show a reduction in symptoms of 25% on the Adult ADHD Self-Report Scale (ASRS-v1.1)- 18 item self-report scale of ADHD symptoms within 2 to 10months after initially reporting significant symptoms. There are two aspects to this measure. The first is the assessment of the use of the ASRS v.1. during the denominator identification period (Criteria 1 also referred to as Time 1) and the second is the assessment of improvement in the ASRS v.1.1 from the first administration to the second administration of the ASRS v.1.1 (Criteria 2 also referred to as Time 2).,N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,2,"Rate 1: Documentation of a standardized tool to assess ADHD (i.e., ASRS checklist) and a document care of plan 
Rate 2: Patient demonstrated an ASRS score that is reduced by 25% or greater from the index score, 2-10 months after index date",2nd Performance Rate,No,MBHR Mental and Behavioral Health Registry,2020,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR11,Active,Cognitive Assessment with Counseling on Safety and Potential Risk,"Percentage of patients, regardless of age, referred for evaluation due to concerns for cognitive impairment for whom 1) a standardized valid assessment of cognition was performed and 2) reporting of results included counseling on safety and potential risks.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2021,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR12,Active,Provision of Feedback Following a Cognitive or Mental Status Assessment with Documentation of Understanding of Test Results and Subsequent Healthcare Plan,"Percentage of patients, regardless of age, who received a standardized cognitive or mental status assessment followed by provision of feedback regarding test results and associated recommendations, who acknowledged understanding of test results and associated recommendations and healthcare plan.",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2021,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR13,New,Social Role Functioning Assessment utilizing PROMIS Adult Ability to Participate in Social Roles and Activities,The percentage of adult patients (18 years of age or older) who report concerns related to their psychosocial function and who have completed a standardized assessment utilizing the PROMIS Adult Ability to Participate in Social Roles and Activities during measurement period.,N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2022,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR14,New,Sleep Quality Response at 3-months,"Percentage of patients 18 years and older who reported sleep quality concerns (e.g., insomnia) with documentation of a standardized tool AND demonstrated a response to treatment at three months (+/- 60 days) after index visit",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2022,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR15,New,Consideration of Cultural-Linguistic and Demographic Factors in Cognitive Assessment,"Percentage of patients, regardless of age, referred for evaluation due to concerns for cognitive changes or difficulties for whom 1) a standardized valid assessment of cognition was performed and 2) interpretation of results included consideration of appropriate and relevant cultural-linguistic and demographic factors.",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2022,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR16,New,Comprehensive Cognitive Assessment Assists with Differential Diagnosis,"Percentage of patients, regardless of age, referred for evaluation due to concerns for cognitive impairment for whom 1) a standardized valid assessment of cognition was performed and 2) results of assessment informed determination of diagnosis or further clarified etiological factors of cognitive impairment or complaints.",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2022,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR17,New,Improved Efficiency: Time Interval for reporting results of cognitive assessment,"Percentage of patients, regardless of age, for which the referring provider or patient receives reporting of assessment results within 14 days of the completion of assessment.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2022,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR2,Active,Anxiety Response at 6-months,"The percentage of adult patients (18 years of age or older) with an anxiety disorder (e.g., generalized anxiety disorder, social anxiety disorder, or panic disorder) who demonstrated a response to treatment (GAD-7 score at least 25% less than score at index event) at 6-months (+/- 60 days) after an index visit.",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,Yes,MBHR Mental and Behavioral Health Registry,2018,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR3,Active,Pain Interference Response utilizing PROMIS,The percentage of adult patients (18 years of age or older) who report chronic pain issues and demonstrated a response to treatment at one month from the index score,N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2019,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR5,Active,Monitoring for psychosocial problems among children and youth,Percentage of children from 3 to 17 years of age who are receiving a psychiatric or behavioral health intake visit AND who demonstrated a reliable change in parent-reported problem behaviors 2 to 10 months after initial positive screen for externalizing and internalizing behavior problems.,N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2019,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR7,Active,Posttraumatic Stress Disorder (PTSD) Outcome Assessment for Adults and Children,"The percentage of patients with a history of a traumatic event (i.e., an experience that was unusually or especially frightening, horrible, or traumatic) who report symptoms consistent with PTSD for at least one month following the traumatic event AND with documentation of a standardized symptom monitor (PCL-5 for adults, CATS for child/adolescent) AND demonstrated a response to treatment at six months (+/- 120 days) after the index visit.

This measure is a multi-strata measure, which addresses symptom monitoring for both child and adult patients being treated for post-traumatic stress symptoms. Assessment instruments monitoring severity of symptoms for PTSD are validated either for adult or child populations. Thus, while the measurement structure will be similar for both populations, the specified instruments for symptom monitoring will be different.",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2020,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR8,Active,Alcohol Use Disorder Outcome Response,"The percentage of adult patients (18 years of age or older) who report problems with drinking alcohol (e.g., can be noted through a screening measure such as the AUDIT-C as described in MIPS Clinical Quality Measure Quality ID #431 aka NQF 2152 or other drug/alcohol screeners such as the DAST and TAPS) AND demonstrated a response to treatment at three months (+/- 60 days) after the index visit.",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2020,Traditional MIPS,
4067715,MBHR Mental and Behavioral Health Registry,MBHR9,Active,Outcome monitoring of ADHD functional impairment in children and youth,"Percentage of children aged 4 through 18 years, with a diagnosis of attention deficit/hyperactivity disorder (ADHD), who demonstrate a change score of 0.25 or greater on the Weiss Functional Impairment Rating Scale - Parent Report (WFIRS-P) within 2 to 10 months after an initial positive finding of functional impairment.",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,MBHR Mental and Behavioral Health Registry,2020,Traditional MIPS,
5551268,ABG QCDR,MEDNAX54,Active,Labor Epidural Failure when Converting from Labor Analgesia to Cesarean Section Anesthesia,"The percentage of patients who have pre-existing labor epidural or combined epidural/spinal technique who require either repeat procedural epidural or spinal, general anesthesia, or supplemental sedation as defined below for cesarean section.",N/A,Efficiency and Cost Reduction,Yes,Outcome,Yes,Yes,No,No,1,N/A,1st Performance Rate,No,ABG QCDR,2019,Traditional MIPS,
5303416; 6394618; 7746687,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR-ANES",MEDNAX55,Active,Use of ASPECTS (Alberta Stroke Program Early CT Score) for non-contrast CT Head performed for suspected acute stroke.,Percentage non-contrast CT Head performed for suspected acute stroke whose final reports include an ASPECTS value.,N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2019,Traditional MIPS,
5551268; 7746687,ABG QCDR; The PQR-ANES,MEDNAX56,Active,Use of a “PEG Test” to Manage Patients Receiving Opioids,"Percentage of patients in an outpatient setting, aged 18 and older, in whom a stable dose of opioids are prescribed for greater than 6 weeks for pain control, and the results of a “PEG Test” are correctly interpreted and applied to the management of their opioid prescriptions.",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,ABG QCDR,2020,Traditional MIPS,
4117893,Registry Clearinghouse,MEX5,Active,Hammer Toe Outcome,Percentage of patients with a who have a lesser toe deformity (hammer and claw toes) causing pain that receive an intervention and have clinically significant reduction in pain as a result of that intervention.,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,Proper Evaluation of a Hammer Toe is critical to proper treatment. Percentage of patients who are evaluated for a hammer toe and experience a decrease in pain,1st Performance Rate,No,Registry Clearinghouse,2018,Traditional MIPS,
5303416; 6394618; 7746687,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR-ANES",MSN13,Active,Screening Coronary Calcium Scoring for Cardiovascular Risk Assessment Including Coronary Artery Calcification Regional Distribution Scoring,"Percentage of patients, regardless of age, undergoing Coronary Calcium Scoring who have measurable coronary artery calcification (CAC) with total CACS and regional distribution scoring documented in the Final report.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,"Percentage of patients, regardless of age, undergoing Coronary Calcium Scoring who have measurable coronary artery calcification (CAC) with total CACS and regional distribution scoring documented in the Final report.",1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2020,Traditional MIPS,
5303416; 6394618; 7746687,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR-ANES",MSN15,Active,Use of Thyroid Imaging Reporting & Data System (TI-RADS) in Final Report to Stratify Thyroid Nodule Risk,"Percentage of patients, 19 years of age or older, undergoing ultrasound of the neck with
findings of thyroid nodule(s) whose reports include the TI-RADS assessment.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2020,Traditional MIPS,
5303416; 6394618; 7746687,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR-ANES",MSN16,Active,Screening Abdominal Aortic Aneurysm Reporting with Recommendations,"Percentage of patients, aged 50-years-old or older, who have had a screening ultrasound for an abdominal aortic aneurysm with a positive finding of abdominal aortic aneurysm (AAA), that have recognized clinical follow up recommendations documented in the final report and direct communication of findings greater than or equal to 5.5 cm in size made to the ordering provider.",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,"Percentage of patients, aged 50-years-old or older, who have had a screening ultrasound for an abdominal aortic aneurysm with a positive finding of abdominal aortic aneurysm (AAA), that have recognized clinical follow up recommendations documented in the final report and direct communication of findings greater than or equal to 5.5 cm in size made to the ordering provider.",1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2021,Traditional MIPS,
8758330,American Urological Association Quality (AQUA) Registry,MUSIC10,Active,Prostate Cancer: Confirmation testing in low risk active surveillance eligible patients,Percentage of low risk patients that are eligible for active surveillance who receive confirmation testing within 6 months of diagnosis,N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,American Urological Association Quality (AQUA) Registry,2022,Traditional MIPS,
8758330,American Urological Association Quality (AQUA) Registry,MUSIC11,Active,Prostate Cancer: Follow-up testing for patients on active surveillance for at least 30 months,Percentage of patients on active surveillance that have 2 or more tumor burden reassessments and 3 PSA tests in first 30 months since diagnosis,N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,American Urological Association Quality (AQUA) Registry,2022,Traditional MIPS,
8758330,American Urological Association Quality (AQUA) Registry,MUSIC4,Active,Prostate Cancer: Active Surveillance/Watchful Waiting for Low Risk Prostate Cancer Patients,Proportion of patients with low-risk prostate cancer receiving active surveillance or watchful waiting,N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,American Urological Association Quality (AQUA) Registry,2022,Traditional MIPS,
5846856; 6981170,GIQuIC; New Hampshire Colonoscopy Registry (NHCR),NHCR4,Active,Repeat screening or surveillance colonoscopy recommended within one year due to inadequate/poor bowel preparation,Percentage of patients recommended for repeat screening or surveillance colonoscopy within one year or less due to inadequate/poor bowel preparation quality,N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,GIQuIC; New Hampshire Colonoscopy Registry (NHCR),2015,Traditional MIPS,
1573453,Nebraska Health information initiative,NHII1,New,Screening and Referral for Transportation Insecurity,Percentage of patients aged 18 years and older who were screened for transportation insecurity within the measurement period AND/OR received a referral or intervention to address transportation insecurity.,N/A,Communication and Care Coordination,No,Intermediate Outcome,No,Yes,No,No,1,"pull from measure
Population 2:
Patients 18 and older who received a referral or intervention** for transportation insecurity within the measurement period",1st Performance Rate,No,Nebraska Health information initiative,2022,Traditional MIPS,
7689991,Outpatient Endovascular and Interventional Society National Registry,OEIS6,Active,Appropriate non-invasive arterial testing for patients with intermittent claudication who are undergoing a LE peripheral vascular intervention,Proportion of patients with non-invasive evaluations present/available prior to LE peripheral vascular interventions in patients with intermittent claudication.,N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Outpatient Endovascular and Interventional Society National Registry,2017,Traditional MIPS,
7689991,Outpatient Endovascular and Interventional Society National Registry,OEIS7,Active,Structured Walking Program Prior to Intervention for Claudication,Proportion of patients who completed a structured walking program of a duration not less than 12 weeks prior to undergoing peripheral arterial intervention in patients with claudication,N/A,Efficiency and Cost Reduction,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Outpatient Endovascular and Interventional Society National Registry,2019,Traditional MIPS,
7689991,Outpatient Endovascular and Interventional Society National Registry,OEIS8,Active,Use of ultrasound guidance for vascular access,Proportion of vascular access using ultrasound guidance for vessel puncture during endovascular procedures.,N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Outpatient Endovascular and Interventional Society National Registry,2020,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH1,Active,Oncology: Advance Care Planning in Metastatic Cancer Patients,Percentage of patients with metastatic (stage 4) cancer who have a documented Advance Care Planning discussion in the first 6 months after metastatic diagnosis to inform treatment decisions and end-of-life care.,N/A,Communication and Care Coordination,Yes,Patient Engagement/Experience,No,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2018,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH10,Active,Oncology: Hepatitis B serology testing and prophylactic treatment prior to receiving anti-CD20 targeting drugs,"Percentage of patients tested for Hepatitis B prior to receiving anti-CD20 targeting treatment, including rituximab, ofatumumab, and Obinutuzumab; patients testing positive for Hepatitis B receive prophylactic treatment.",N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2020,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH12,New,COVID-19 Vaccinations,Percentage of patients who have ever completed a full COVID-19 vaccination series,N/A,Community/Population Health,No,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2022,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH2,Active,Oncology: Utilization of GCSF in Metastatic Colorectal Cancer,Percentage of Stage 4 colon/rectal cancer patients receiving any white cell growth factors with chemotherapy,N/A,Efficiency and Cost Reduction,Yes,Efficiency and Cost/Resource Use,Yes,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2018,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH4,Active,Oncology: Patient-Reported Pain Improvement,"Percentage of cancer patients currently receiving chemotherapy or radiation therapy who report significant pain improvement (high to moderate, moderate to low, or high to low) within 30 days.",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2019,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH8,Active,Oncology: Mutation testing for lung cancer completed prior to start of targeted therapy,"Proportion of stage 4 NSCLC patients tested for actionable biomarkers, including EGFR, BRAF mutation; ROS1, ALK rearrangement; PD-L1 expression, and received targeted therapy or chemotherapy based on biomarker results.",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2019,Traditional MIPS,
8794712,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,PIMSH9,Active,Oncology: Supportive Care Drug Utilization in Last 14 Days of Life,"Percentage of patients receiving supportive care drugs (including colony stimulating factors, bone health, supplemental iron medications, and neurokinin 1 (NK1) receptor antagonist antiemetics) during the 14 days prior to and including the date of death.",N/A,Effective Clinical Care,Yes,Efficiency and Cost/Resource Use,Yes,Yes,No,No,1,N/A,1st Performance Rate,No,Practice Insights by McKesson in Collaboration with The US Oncology Network - QCDR,2020,Traditional MIPS,
5792497,POLARIS QCDR in collaboration with the American Society of Clinical Oncology,POLAR1,New,Antiemetic Therapy for Low- and Minimal-Emetic-Risk Antineoplastic Agents - Avoidance of Overuse (Lower Score - Better).,Percentage of cancer patients aged 18 years and older treated with low- or minimal-emetic-risk antineoplastic agents who are administered inappropriate pre-treatment antiemetic therapy.,N/A,Effective Clinical Care,Yes,Process,Yes,Yes,No,No,1,N/A,1st Performance Rate,No,POLARIS QCDR in collaboration with the American Society of Clinical Oncology,2022,Traditional MIPS,
4078845,PsychPRO,PP10,New,"Measurement-based Care Processes: Index Assessment, Monitoring and Care Plan Review","Percentage of individuals 18 years of age and older with a mental and/or substance disorder, who had a comprehensive index assessment in the measurement period, with monitoring and care plan review. Three rates are reported. 
1.	Percentage of individuals who had a comprehensive index assessment using standardized tools to assess at least 3 of the following 6 domains: functioning, recovery, and symptom severity in depression, anxiety, substance use, and suicidal ideation and behavior. 
2.	Percentage of individuals who were monitored 90 days (+/- 30 days) from the comprehensive index assessment using standardized tools to assess functioning, recovery, or symptom severity in depression, anxiety, substance use, or suicidal ideation and behavior. 
3.	Percentage of individuals with documentation of a clinical decision to adjust or maintain their care within 180 days from the comprehensive index assessment using standardized tools to assess functioning, recovery, and symptom severity in depression, anxiety, substance use, or suicidal ideation and behavior.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,3," Rate 1.	Percentage of individuals who had a comprehensive index assessment using standardized tools to assess at least 3 of the following 6 domains: functioning, recovery, and symptom severity in depression, anxiety, substance use, and suicidal ideation and behavior. 
Rate 2.	Percentage of individuals who were monitored 90 days (+/- 30 days) from the comprehensive index assessment using standardized tools to assess functioning, recovery, or symptom severity in depression, anxiety, substance use, or suicidal ideation and behavior. 
Rate 3.	Percentage of individuals with documentation of a clinical decision to adjust or maintain their care within 180 days from the comprehensive index assessment using standardized tools to assess functioning, recovery, and symptom severity in depression, anxiety, substance use, or suicidal ideation and behavior.",Simple Average,No,PsychPRO,2022,Traditional MIPS,Meas Desc not used in Hitst benchmarks
4078845,PsychPRO,PP11,New,Improvement or Maintenance in Recovery for Individuals with a Mental Health and/or Substance Use Disorder,"The percentage of individuals aged 18 and older with a mental and/or substance use disorder who demonstrated improvement or maintenance in recovery (as defined, prioritized, and/or reported by the individual) based on results from the 24-item Recovery Assessment Scale (RAS-R) 150 to 210 days after an index assessment.",N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,PsychPRO,2022,Traditional MIPS,
4078845,PsychPRO,PP12,New,"Utilization and Review of Suicide Safety Plan for Individuals with Suicidal Ideation, Behavior or Suicide Risk","This measure assesses the percentage of individuals aged 18 and older with suicidal ideation or behavior symptoms (based on results of a standardized assessment tool) or suicide risk (based on the clinician’s evaluation) for whom a suicide safety plan is initiated, reviewed and updated in collaboration between the individual and their clinician at least twice during the measurement period. Two rates are reported: 
1.	The percentage of individuals for whom a suicide safety plan is initiated, reviewed, or updated in collaboration between the individual and their clinician (concurrent or within 24 hours of the index clinical encounter). 
2.	The percentage of individuals for whom a suicide safety plan is initiated, reviewed, or updated (Numerator 1) AND reviewed and updated in collaboration between the individual and their clinician within 120 days after the index clinical encounter.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,2,"Rate 1.	The percentage of individuals for whom a suicide safety plan is initiated, reviewed, or updated in collaboration between the individual and their clinician (concurrent or within 24 hours of the index clinical encounter). 
Rate 2.	The percentage of individuals for whom a suicide safety plan is initiated, reviewed, or updated (Numerator 1) AND reviewed and updated in collaboration between the individual and their clinician within 120 days after the index clinical encounter.",2nd Performance Rate,No,PsychPRO,2022,Traditional MIPS,
4078845,PsychPRO,PP13,New,Reduction in Suicidal Ideation or Behavior Symptoms,The percentage of individuals aged 18 and older who demonstrated a reduction in suicidal ideation and/or behavior symptoms based on results from the Columbia-Suicide Severity Rating Scale Screen Version plus the Intensity of Ideation Subscale of the Since Last Visit version of the C-SSRS within 90 days (+30 days) after a baseline visit.,N/A,Effective Clinical Care,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,N/A,1st Performance Rate,No,PsychPRO,2022,Traditional MIPS,
7746687,The PQR-ANES,PQRANES1,New,Use of Peripheral Nerve Block within the Emergency Department in Patients Admitted with Low Energy Hip Fracture,Percentage of patients aged 65 years and older that receive a peripheral nerve block for analgesia following diagnosis of isolated hip fracture within the Emergency Department,N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,"Rate 1: Overall Percentage for patients (aged 65 years and older) who received a peripheral nerve block while in the emergency department following diagnosis of a low energy hip fracture. with well-controlled asthma, without elevated risk of exacerbation",1st Performance Rate,No,The PQR-ANES,2022,Traditional MIPS,
7746687,The PQR-ANES,PQRANES2,New,Use of Subarachnoid Block (SAB) in Older Patients Undergoing Low Energy Hip Fracture Repair,"Percentage of patients ages 65 years and older that receive SAB for operative fixation of low energy, isolated hip fracture.",N/A,Effective Clinical Care,No,Process,No,Yes,No,No,1,"Rate 1: Overall Percentage for patients (aged 65 years and older) who received spinal anesthesia in the operating room to facilitate isolated, low energy hip fracture repair.",1st Performance Rate,No,The PQR-ANES,2022,Traditional MIPS,
5303416; 6394618,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC",QMM16,Active,IVC Filter Management Confirmation,"Percentage of final reports for eligible exams where an IVC filter is present and the radiologist included a statement of recommendation in the Impression of the report for the treating clinician to:
1) Assess if there is a management plan in place for the patient’s IVC filter, 
AND 
2) If there is no established management plan for the patient’s IVC filter, refer the patient to an interventional clinician on a nonemergent basis for evaluation.",N/A,Patient Safety,Yes,Process,No,Yes,No,No,1,Percentage of final reports for eligible exams where an IVC filter is present and the radiologist included a statement of recommendation in the Impression of the report for the treating clinician.,1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2021,Traditional MIPS,
5303416; 6394618,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC",QMM17,Active,Appropriate Follow-up Recommendations for Ovarian-Adnexal Lesions using the Ovarian-Adnexal Reporting and Data System (O-RADS),"The percentage of final reports for female patients receiving a transvaginal ultrasound (US) examination of the pelvis (including transabdominal/transvaginal exams) where a clinically relevant lesion is detected, in which the radiologist describes the lesion using O-RADS Lexicon Descriptors and subsequently makes the correct clinical management recommendation based on the O-RADS Risk Stratification and Management System.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2021,Traditional MIPS,
5303416; 6394618; 7746687,"American College of Radiology National Radiology Data Registry; MSN Healthcare Solutions, LLC; The PQR-ANES",QMM18,Active,Use of Breast Cancer Risk Score on Mammography,"The percentage of final reports for screening mammograms which include the patient’s estimated numeric risk assessment based on a valid and published model**, and appropriate recommendations for supplemental screening based on the patient’s estimated risk and documentation of the source of recommendation.
** Must be one of the models listed in the numerator instructions of this measure specification.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,"The percentage of final reports for screening mammograms which include the patient’s estimated numeric risk assessment based on a valid and published model**, and appropriate recommendations for supplemental screening based on the patient’s estimated risk and documentation of the source of recommendation.",1st Performance Rate,No,"MSN Healthcare Solutions, LLC",2021,Traditional MIPS,
